ticket_number,pos_number,ticket_datetime,ticket_amount,user_id,item_id,units_sold,item_price,date,hour,day_of_week,month,user_type
396,1,2025-12-01 16:09:00,89.8,41197247662,200,1,0.0,2025-12-01,16,Monday,2025-12,new
195,1,2025-12-01 14:58:00,58.5,41533765522,7003861311,1,3.18,2025-12-01,14,Monday,2025-12,new
195,1,2025-12-01 14:58:00,58.5,41533765522,4138309036,1,5.29,2025-12-01,14,Monday,2025-12,new
195,1,2025-12-01 14:58:00,58.5,41533765522,2500010138,1,2.89,2025-12-01,14,Monday,2025-12,new
195,1,2025-12-01 14:58:00,58.5,41533765522,7206000117,1,3.59,2025-12-01,14,Monday,2025-12,new
195,1,2025-12-01 14:58:00,58.5,41533765522,7003861406,1,2.08,2025-12-01,14,Monday,2025-12,new
195,1,2025-12-01 14:58:00,58.5,41533765522,7003862549,1,1.49,2025-12-01,14,Monday,2025-12,new
195,1,2025-12-01 14:58:00,58.5,41533765522,7003858505,1,1.99,2025-12-01,14,Monday,2025-12,new
195,1,2025-12-01 14:58:00,58.5,41533765522,7615023209,1,4.38,2025-12-01,14,Monday,2025-12,new
195,1,2025-12-01 14:58:00,58.5,41533765522,7046243123,1,1.29,2025-12-01,14,Monday,2025-12,new
195,1,2025-12-01 14:58:00,58.5,41533765522,7003860926,2,1.78,2025-12-01,14,Monday,2025-12,new
195,1,2025-12-01 14:58:00,58.5,41533765522,20100100000,1,5.99,2025-12-01,14,Monday,2025-12,new
195,1,2025-12-01 14:58:00,58.5,41533765522,7003859352,1,4.55,2025-12-01,14,Monday,2025-12,new
195,1,2025-12-01 14:58:00,58.5,41533765522,4070,1,1.19,2025-12-01,14,Monday,2025-12,new
195,1,2025-12-01 14:58:00,58.5,41533765522,4068,1,0.79,2025-12-01,14,Monday,2025-12,new
195,1,2025-12-01 14:58:00,58.5,41533765522,3493,1,0.99,2025-12-01,14,Monday,2025-12,new
195,1,2025-12-01 14:58:00,58.5,41533765522,19830602527,1,0.99,2025-12-01,14,Monday,2025-12,new
195,1,2025-12-01 14:58:00,58.5,41533765522,7003858758,1,1.18,2025-12-01,14,Monday,2025-12,new
195,1,2025-12-01 14:58:00,58.5,41533765522,7096900009,1,3.79,2025-12-01,14,Monday,2025-12,new
195,1,2025-12-01 14:58:00,58.5,41533765522,4000001731,1,3.39,2025-12-01,14,Monday,2025-12,new
195,1,2025-12-01 14:58:00,58.5,41533765522,2400025274,1,3.29,2025-12-01,14,Monday,2025-12,new
195,1,2025-12-01 14:58:00,58.5,41533765522,7003834440,1,3.79,2025-12-01,14,Monday,2025-12,new
195,1,2025-12-01 14:58:00,58.5,41533765522,2700037800,1,1.68,2025-12-01,14,Monday,2025-12,new
195,1,2025-12-01 14:58:00,58.5,41533765522,200,2,0.0,2025-12-01,14,Monday,2025-12,new
135,2,2025-12-31 14:10:00,35.37,41126839657,7003838054,1,1.55,2025-12-31,14,Wednesday,2025-12,new
135,2,2025-12-31 14:10:00,35.37,41126839657,7206008391,1,6.39,2025-12-31,14,Wednesday,2025-12,new
135,2,2025-12-31 14:10:00,35.37,41126839657,7218063718,1,3.0,2025-12-31,14,Wednesday,2025-12,new
135,2,2025-12-31 14:10:00,35.37,41126839657,7218063735,1,3.0,2025-12-31,14,Wednesday,2025-12,new
135,2,2025-12-31 14:10:00,35.37,41126839657,5100002794,1,4.19,2025-12-31,14,Wednesday,2025-12,new
135,2,2025-12-31 14:10:00,35.37,41126839657,20000500000,1,5.59,2025-12-31,14,Wednesday,2025-12,new
135,2,2025-12-31 14:10:00,35.37,41126839657,1270000001,1,1.69,2025-12-31,14,Wednesday,2025-12,new
135,2,2025-12-31 14:10:00,35.37,41126839657,3468,1,2.29,2025-12-31,14,Wednesday,2025-12,new
203,1,2025-12-31 15:53:00,11.59,41706774086,20095000000,1,12.99,2025-12-31,15,Wednesday,2025-12,new
234,2,2025-12-31 13:15:00,207.04,41652041180,7265500105,1,4.58,2025-12-31,13,Wednesday,2025-12,new
234,2,2025-12-31 13:15:00,207.04,41652041180,69511912014,1,4.99,2025-12-31,13,Wednesday,2025-12,new
234,2,2025-12-31 13:15:00,207.04,41652041180,7206000717,1,3.49,2025-12-31,13,Wednesday,2025-12,new
234,2,2025-12-31 13:15:00,207.04,41652041180,4011,1,0.79,2025-12-31,13,Wednesday,2025-12,new
234,2,2025-12-31 13:15:00,207.04,41652041180,7184030002,1,1.89,2025-12-31,13,Wednesday,2025-12,new
234,2,2025-12-31 13:15:00,207.04,41652041180,7342000005,1,1.99,2025-12-31,13,Wednesday,2025-12,new
234,2,2025-12-31 13:15:00,207.04,41652041180,5000062231,1,5.69,2025-12-31,13,Wednesday,2025-12,new
234,2,2025-12-31 13:15:00,207.04,41652041180,7265540104,1,4.28,2025-12-31,13,Wednesday,2025-12,new
234,2,2025-12-31 13:15:00,207.04,41652041180,4470003070,1,7.29,2025-12-31,13,Wednesday,2025-12,new
234,2,2025-12-31 13:15:00,207.04,41652041180,7740099640,1,4.48,2025-12-31,13,Wednesday,2025-12,new
234,2,2025-12-31 13:15:00,207.04,41652041180,3100070000,1,10.18,2025-12-31,13,Wednesday,2025-12,new
234,2,2025-12-31 13:15:00,207.04,41652041180,7027223203,1,4.58,2025-12-31,13,Wednesday,2025-12,new
234,2,2025-12-31 13:15:00,207.04,41652041180,20065100000,1,6.49,2025-12-31,13,Wednesday,2025-12,new
234,2,2025-12-31 13:15:00,207.04,41652041180,82951530717,1,4.59,2025-12-31,13,Wednesday,2025-12,new
234,2,2025-12-31 13:15:00,207.04,41652041180,20041800000,1,40.0,2025-12-31,13,Wednesday,2025-12,new
234,2,2025-12-31 13:15:00,207.04,41652041180,85571200801,1,6.79,2025-12-31,13,Wednesday,2025-12,new
234,2,2025-12-31 13:15:00,207.04,41652041180,3077215669,1,8.35,2025-12-31,13,Wednesday,2025-12,new
234,2,2025-12-31 13:15:00,207.04,41652041180,1600048796,1,5.99,2025-12-31,13,Wednesday,2025-12,new
234,2,2025-12-31 13:15:00,207.04,41652041180,3600054271,1,2.69,2025-12-31,13,Wednesday,2025-12,new
234,2,2025-12-31 13:15:00,207.04,41652041180,4858200330,2,9.29,2025-12-31,13,Wednesday,2025-12,new
234,2,2025-12-31 13:15:00,207.04,41652041180,3320000250,1,5.89,2025-12-31,13,Wednesday,2025-12,new
234,2,2025-12-31 13:15:00,207.04,41652041180,87668101362,1,3.49,2025-12-31,13,Wednesday,2025-12,new
234,2,2025-12-31 13:15:00,207.04,41652041180,2780006557,1,5.49,2025-12-31,13,Wednesday,2025-12,new
234,2,2025-12-31 13:15:00,207.04,41652041180,4132100645,1,3.88,2025-12-31,13,Wednesday,2025-12,new
234,2,2025-12-31 13:15:00,207.04,41652041180,4169511154,1,4.25,2025-12-31,13,Wednesday,2025-12,new
234,2,2025-12-31 13:15:00,207.04,41652041180,4156514124,1,4.99,2025-12-31,13,Wednesday,2025-12,new
234,2,2025-12-31 13:15:00,207.04,41652041180,7003864692,2,1.39,2025-12-31,13,Wednesday,2025-12,new
234,2,2025-12-31 13:15:00,207.04,41652041180,4460000938,1,3.65,2025-12-31,13,Wednesday,2025-12,new
234,2,2025-12-31 13:15:00,207.04,41652041180,7224013381,2,4.99,2025-12-31,13,Wednesday,2025-12,new
234,2,2025-12-31 13:15:00,207.04,41652041180,2259233415,1,2.19,2025-12-31,13,Wednesday,2025-12,new
234,2,2025-12-31 13:15:00,207.04,41652041180,4900004660,2,13.99,2025-12-31,13,Wednesday,2025-12,new
234,2,2025-12-31 13:15:00,207.04,41652041180,5200004426,1,7.98,2025-12-31,13,Wednesday,2025-12,new
234,2,2025-12-31 13:15:00,207.04,41652041180,200,1,0.0,2025-12-31,13,Wednesday,2025-12,new
280,1,2025-12-31 13:47:00,40.81,41947310600,2840070577,1,2.99,2025-12-31,13,Wednesday,2025-12,new
280,1,2025-12-31 13:47:00,40.81,41947310600,2770067903,1,4.88,2025-12-31,13,Wednesday,2025-12,new
280,1,2025-12-31 13:47:00,40.81,41947310600,2770067905,1,4.88,2025-12-31,13,Wednesday,2025-12,new
280,1,2025-12-31 13:47:00,40.81,41947310600,4812190066,1,4.89,2025-12-31,13,Wednesday,2025-12,new
280,1,2025-12-31 13:47:00,40.81,41947310600,7003861311,2,3.98,2025-12-31,13,Wednesday,2025-12,new
280,1,2025-12-31 13:47:00,40.81,41947310600,4011,1,0.79,2025-12-31,13,Wednesday,2025-12,new
280,1,2025-12-31 13:47:00,40.81,41947310600,69511912010,1,8.29,2025-12-31,13,Wednesday,2025-12,new
280,1,2025-12-31 13:47:00,40.81,41947310600,2840070576,1,2.99,2025-12-31,13,Wednesday,2025-12,new
66,1,2025-12-31 09:41:00,64.19,41496975955,4900004660,1,13.99,2025-12-31,9,Wednesday,2025-12,new
66,1,2025-12-31 09:41:00,64.19,41496975955,1920080307,2,11.19,2025-12-31,9,Wednesday,2025-12,new
66,1,2025-12-31 09:41:00,64.19,41496975955,7003862690,1,1.85,2025-12-31,9,Wednesday,2025-12,new
66,1,2025-12-31 09:41:00,64.19,41496975955,5100012114,1,3.39,2025-12-31,9,Wednesday,2025-12,new
66,1,2025-12-31 09:41:00,64.19,41496975955,1800000108,1,2.29,2025-12-31,9,Wednesday,2025-12,new
66,1,2025-12-31 09:41:00,64.19,41496975955,5000000926,1,5.38,2025-12-31,9,Wednesday,2025-12,new
66,1,2025-12-31 09:41:00,64.19,41496975955,2781500111,1,4.48,2025-12-31,9,Wednesday,2025-12,new
66,1,2025-12-31 09:41:00,64.19,41496975955,4125808190,1,3.99,2025-12-31,9,Wednesday,2025-12,new
66,1,2025-12-31 09:41:00,64.19,41496975955,5210000596,1,5.65,2025-12-31,9,Wednesday,2025-12,new
66,1,2025-12-31 09:41:00,64.19,41496975955,3338353610,1,1.69,2025-12-31,9,Wednesday,2025-12,new
66,1,2025-12-31 09:41:00,64.19,41496975955,200,1,0.0,2025-12-31,9,Wednesday,2025-12,new
78,1,2025-12-31 10:04:00,134.5,41256368612,7794800906,2,1.98,2025-12-31,10,Wednesday,2025-12,new
78,1,2025-12-31 10:04:00,134.5,41256368612,7003838659,1,5.29,2025-12-31,10,Wednesday,2025-12,new
78,1,2025-12-31 10:04:00,134.5,41256368612,2200001787,1,4.19,2025-12-31,10,Wednesday,2025-12,new
78,1,2025-12-31 10:04:00,134.5,41256368612,7003861905,1,4.19,2025-12-31,10,Wednesday,2025-12,new
78,1,2025-12-31 10:04:00,134.5,41256368612,81642601044,1,4.39,2025-12-31,10,Wednesday,2025-12,new
78,1,2025-12-31 10:04:00,134.5,41256368612,7003862261,1,3.89,2025-12-31,10,Wednesday,2025-12,new
78,1,2025-12-31 10:04:00,134.5,41256368612,7003866706,1,3.59,2025-12-31,10,Wednesday,2025-12,new
78,1,2025-12-31 10:04:00,134.5,41256368612,81162002016,3,5.98,2025-12-31,10,Wednesday,2025-12,new
78,1,2025-12-31 10:04:00,134.5,41256368612,1740011867,1,3.38,2025-12-31,10,Wednesday,2025-12,new
78,1,2025-12-31 10:04:00,134.5,41256368612,1740011805,1,3.38,2025-12-31,10,Wednesday,2025-12,new
78,1,2025-12-31 10:04:00,134.5,41256368612,4300009414,1,7.98,2025-12-31,10,Wednesday,2025-12,new
78,1,2025-12-31 10:04:00,134.5,41256368612,3022306080,1,3.49,2025-12-31,10,Wednesday,2025-12,new
78,1,2025-12-31 10:04:00,134.5,41256368612,3022306076,1,3.49,2025-12-31,10,Wednesday,2025-12,new
78,1,2025-12-31 10:04:00,134.5,41256368612,4046,4,0.5,2025-12-31,10,Wednesday,2025-12,new
78,1,2025-12-31 10:04:00,134.5,41256368612,75166610305,1,2.49,2025-12-31,10,Wednesday,2025-12,new
78,1,2025-12-31 10:04:00,134.5,41256368612,7003836700,1,5.99,2025-12-31,10,Wednesday,2025-12,new
78,1,2025-12-31 10:04:00,134.5,41256368612,20010000000,1,7.99,2025-12-31,10,Wednesday,2025-12,new
78,1,2025-12-31 10:04:00,134.5,41256368612,7003859861,1,0.98,2025-12-31,10,Wednesday,2025-12,new
78,1,2025-12-31 10:04:00,134.5,41256368612,6958869086,1,4.88,2025-12-31,10,Wednesday,2025-12,new
78,1,2025-12-31 10:04:00,134.5,41256368612,4048,4,0.59,2025-12-31,10,Wednesday,2025-12,new
78,1,2025-12-31 10:04:00,134.5,41256368612,4011,1,0.79,2025-12-31,10,Wednesday,2025-12,new
78,1,2025-12-31 10:04:00,134.5,41256368612,4023,1,2.99,2025-12-31,10,Wednesday,2025-12,new
78,1,2025-12-31 10:04:00,134.5,41256368612,7003864471,1,1.49,2025-12-31,10,Wednesday,2025-12,new
78,1,2025-12-31 10:04:00,134.5,41256368612,5250005009,1,5.98,2025-12-31,10,Wednesday,2025-12,new
78,1,2025-12-31 10:04:00,134.5,41256368612,7287827533,1,1.59,2025-12-31,10,Wednesday,2025-12,new
78,1,2025-12-31 10:04:00,134.5,41256368612,7003831979,1,5.69,2025-12-31,10,Wednesday,2025-12,new
78,1,2025-12-31 10:04:00,134.5,41256368612,4889,1,0.69,2025-12-31,10,Wednesday,2025-12,new
78,1,2025-12-31 10:04:00,134.5,41256368612,7143001066,1,1.59,2025-12-31,10,Wednesday,2025-12,new
78,1,2025-12-31 10:04:00,134.5,41256368612,200,1,0.0,2025-12-31,10,Wednesday,2025-12,new
144,1,2025-12-31 11:22:00,63.83,41158394412,7206000717,1,3.49,2025-12-31,11,Wednesday,2025-12,new
144,1,2025-12-31 11:22:00,63.83,41158394412,78113871011,1,3.99,2025-12-31,11,Wednesday,2025-12,new
144,1,2025-12-31 11:22:00,63.83,41158394412,4125808190,1,3.99,2025-12-31,11,Wednesday,2025-12,new
144,1,2025-12-31 11:22:00,63.83,41158394412,4125808180,1,3.99,2025-12-31,11,Wednesday,2025-12,new
144,1,2025-12-31 11:22:00,63.83,41158394412,4156526894,1,3.78,2025-12-31,11,Wednesday,2025-12,new
144,1,2025-12-31 11:22:00,63.83,41158394412,7590138216,1,5.38,2025-12-31,11,Wednesday,2025-12,new
144,1,2025-12-31 11:22:00,63.83,41158394412,76172005110,1,3.89,2025-12-31,11,Wednesday,2025-12,new
144,1,2025-12-31 11:22:00,63.83,41158394412,7294560153,1,2.49,2025-12-31,11,Wednesday,2025-12,new
144,1,2025-12-31 11:22:00,63.83,41158394412,20030500000,1,1.79,2025-12-31,11,Wednesday,2025-12,new
144,1,2025-12-31 11:22:00,63.83,41158394412,7003831003,1,1.89,2025-12-31,11,Wednesday,2025-12,new
144,1,2025-12-31 11:22:00,63.83,41158394412,3100000723,1,1.99,2025-12-31,11,Wednesday,2025-12,new
144,1,2025-12-31 11:22:00,63.83,41158394412,4119610163,1,1.67,2025-12-31,11,Wednesday,2025-12,new
144,1,2025-12-31 11:22:00,63.83,41158394412,7003831502,1,3.68,2025-12-31,11,Wednesday,2025-12,new
144,1,2025-12-31 11:22:00,63.83,41158394412,4119691113,1,1.67,2025-12-31,11,Wednesday,2025-12,new
144,1,2025-12-31 11:22:00,63.83,41158394412,4119691157,1,1.67,2025-12-31,11,Wednesday,2025-12,new
144,1,2025-12-31 11:22:00,63.83,41158394412,2900065020,1,2.68,2025-12-31,11,Wednesday,2025-12,new
144,1,2025-12-31 11:22:00,63.83,41158394412,6414403031,1,6.08,2025-12-31,11,Wednesday,2025-12,new
144,1,2025-12-31 11:22:00,63.83,41158394412,82608858132,1,2.99,2025-12-31,11,Wednesday,2025-12,new
144,1,2025-12-31 11:22:00,63.83,41158394412,200,2,0.0,2025-12-31,11,Wednesday,2025-12,new
131,3,2025-12-30 16:25:00,52.43,41975754624,7003859693,1,3.15,2025-12-30,16,Tuesday,2025-12,new
131,3,2025-12-30 16:25:00,52.43,41975754624,7273000620,1,2.99,2025-12-30,16,Tuesday,2025-12,new
131,3,2025-12-30 16:25:00,52.43,41975754624,7206000580,1,4.79,2025-12-30,16,Tuesday,2025-12,new
131,3,2025-12-30 16:25:00,52.43,41975754624,8994900032,2,2.19,2025-12-30,16,Tuesday,2025-12,new
131,3,2025-12-30 16:25:00,52.43,41975754624,7003830709,1,2.19,2025-12-30,16,Tuesday,2025-12,new
131,3,2025-12-30 16:25:00,52.43,41975754624,7003833784,1,3.75,2025-12-30,16,Tuesday,2025-12,new
131,3,2025-12-30 16:25:00,52.43,41975754624,7110000443,2,2.19,2025-12-30,16,Tuesday,2025-12,new
131,3,2025-12-30 16:25:00,52.43,41975754624,2430004134,1,3.19,2025-12-30,16,Tuesday,2025-12,new
131,3,2025-12-30 16:25:00,52.43,41975754624,3338365020,1,1.89,2025-12-30,16,Tuesday,2025-12,new
131,3,2025-12-30 16:25:00,52.43,41975754624,4690000122,1,1.65,2025-12-30,16,Tuesday,2025-12,new
131,3,2025-12-30 16:25:00,52.43,41975754624,5100012326,1,2.55,2025-12-30,16,Tuesday,2025-12,new
131,3,2025-12-30 16:25:00,52.43,41975754624,7294011914,1,3.39,2025-12-30,16,Tuesday,2025-12,new
131,3,2025-12-30 16:25:00,52.43,41975754624,3940001358,1,1.33,2025-12-30,16,Tuesday,2025-12,new
131,3,2025-12-30 16:25:00,52.43,41975754624,2400016302,1,2.59,2025-12-30,16,Tuesday,2025-12,new
131,3,2025-12-30 16:25:00,52.43,41975754624,2840032720,1,6.19,2025-12-30,16,Tuesday,2025-12,new
131,3,2025-12-30 16:25:00,52.43,41975754624,82608858132,1,3.99,2025-12-30,16,Tuesday,2025-12,new
131,3,2025-12-30 16:25:00,52.43,41975754624,7003837280,1,2.29,2025-12-30,16,Tuesday,2025-12,new
131,3,2025-12-30 16:25:00,52.43,41975754624,200,1,0.0,2025-12-30,16,Tuesday,2025-12,new
143,2,2025-12-30 16:45:00,104.38,41288886109,4011,1,0.79,2025-12-30,16,Tuesday,2025-12,new
143,2,2025-12-30 16:45:00,104.38,41288886109,2500004789,2,5.85,2025-12-30,16,Tuesday,2025-12,new
143,2,2025-12-30 16:45:00,104.38,41288886109,7003865778,1,17.99,2025-12-30,16,Tuesday,2025-12,new
143,2,2025-12-30 16:45:00,104.38,41288886109,20000100000,1,4.79,2025-12-30,16,Tuesday,2025-12,new
143,2,2025-12-30 16:45:00,104.38,41288886109,20010200000,1,5.99,2025-12-30,16,Tuesday,2025-12,new
143,2,2025-12-30 16:45:00,104.38,41288886109,4900004584,1,4.88,2025-12-30,16,Tuesday,2025-12,new
143,2,2025-12-30 16:45:00,104.38,41288886109,60504939531,1,4.59,2025-12-30,16,Tuesday,2025-12,new
143,2,2025-12-30 16:45:00,104.38,41288886109,2970013148,2,3.79,2025-12-30,16,Tuesday,2025-12,new
143,2,2025-12-30 16:45:00,104.38,41288886109,7110000577,1,5.79,2025-12-30,16,Tuesday,2025-12,new
143,2,2025-12-30 16:45:00,104.38,41288886109,4156500024,1,4.99,2025-12-30,16,Tuesday,2025-12,new
143,2,2025-12-30 16:45:00,104.38,41288886109,1300000150,2,2.0,2025-12-30,16,Tuesday,2025-12,new
143,2,2025-12-30 16:45:00,104.38,41288886109,6414428263,2,1.78,2025-12-30,16,Tuesday,2025-12,new
143,2,2025-12-30 16:45:00,104.38,41288886109,3940001690,1,1.68,2025-12-30,16,Tuesday,2025-12,new
143,2,2025-12-30 16:45:00,104.38,41288886109,3940001358,2,1.33,2025-12-30,16,Tuesday,2025-12,new
143,2,2025-12-30 16:45:00,104.38,41288886109,3940001870,2,1.48,2025-12-30,16,Tuesday,2025-12,new
143,2,2025-12-30 16:45:00,104.38,41288886109,3940001884,1,1.48,2025-12-30,16,Tuesday,2025-12,new
143,2,2025-12-30 16:45:00,104.38,41288886109,3940001734,1,1.48,2025-12-30,16,Tuesday,2025-12,new
175,2,2025-12-30 17:32:00,68.79,41706774086,19056952219,2,1.78,2025-12-30,17,Tuesday,2025-12,new
175,2,2025-12-30 17:32:00,68.79,41706774086,7218063473,1,3.99,2025-12-30,17,Tuesday,2025-12,new
175,2,2025-12-30 17:32:00,68.79,41706774086,4180071500,1,3.79,2025-12-30,17,Tuesday,2025-12,new
175,2,2025-12-30 17:32:00,68.79,41706774086,4300028521,1,2.0,2025-12-30,17,Tuesday,2025-12,new
175,2,2025-12-30 17:32:00,68.79,41706774086,64420941065,1,1.25,2025-12-30,17,Tuesday,2025-12,new
175,2,2025-12-30 17:32:00,68.79,41706774086,4900001463,2,8.99,2025-12-30,17,Tuesday,2025-12,new
175,2,2025-12-30 17:32:00,68.79,41706774086,89880646070,2,0.99,2025-12-30,17,Tuesday,2025-12,new
175,2,2025-12-30 17:32:00,68.79,41706774086,OPEN DEPT TOL0043,1,0.99,2025-12-30,17,Tuesday,2025-12,new
175,2,2025-12-30 17:32:00,68.79,41706774086,20030900000,2,4.39,2025-12-30,17,Tuesday,2025-12,new
175,2,2025-12-30 17:32:00,68.79,41706774086,3400005200,1,4.99,2025-12-30,17,Tuesday,2025-12,new
175,2,2025-12-30 17:32:00,68.79,41706774086,3400014830,2,3.5,2025-12-30,17,Tuesday,2025-12,new
175,2,2025-12-30 17:32:00,68.79,41706774086,64420930757,1,1.25,2025-12-30,17,Tuesday,2025-12,new
175,2,2025-12-30 17:32:00,68.79,41706774086,7032080127,1,2.29,2025-12-30,17,Tuesday,2025-12,new
175,2,2025-12-30 17:32:00,68.79,41706774086,3940001358,1,1.33,2025-12-30,17,Tuesday,2025-12,new
175,2,2025-12-30 17:32:00,68.79,41706774086,4240041570,1,5.99,2025-12-30,17,Tuesday,2025-12,new
175,2,2025-12-30 17:32:00,68.79,41706774086,7206000117,1,3.59,2025-12-30,17,Tuesday,2025-12,new
175,2,2025-12-30 17:32:00,68.79,41706774086,200,2,0.0,2025-12-30,17,Tuesday,2025-12,new
179,1,2025-12-30 17:36:00,43.79,41841222839,7003859595,1,3.88,2025-12-30,17,Tuesday,2025-12,new
179,1,2025-12-30 17:36:00,43.79,41841222839,7003862712,1,3.88,2025-12-30,17,Tuesday,2025-12,new
179,1,2025-12-30 17:36:00,43.79,41841222839,20000100000,1,4.79,2025-12-30,17,Tuesday,2025-12,new
179,1,2025-12-30 17:36:00,43.79,41841222839,20000500000,1,4.99,2025-12-30,17,Tuesday,2025-12,new
179,1,2025-12-30 17:36:00,43.79,41841222839,8000051309,1,1.68,2025-12-30,17,Tuesday,2025-12,new
179,1,2025-12-30 17:36:00,43.79,41841222839,8000051306,1,1.48,2025-12-30,17,Tuesday,2025-12,new
179,1,2025-12-30 17:36:00,43.79,41841222839,8000051486,1,1.68,2025-12-30,17,Tuesday,2025-12,new
179,1,2025-12-30 17:36:00,43.79,41841222839,1270000002,1,1.58,2025-12-30,17,Tuesday,2025-12,new
179,1,2025-12-30 17:36:00,43.79,41841222839,7003837286,1,3.29,2025-12-30,17,Tuesday,2025-12,new
179,1,2025-12-30 17:36:00,43.79,41841222839,5100002796,2,4.19,2025-12-30,17,Tuesday,2025-12,new
182,1,2025-12-30 15:43:00,85.69,41223311388,7294561249,1,2.79,2025-12-30,15,Tuesday,2025-12,new
182,1,2025-12-30 15:43:00,85.69,41223311388,8994900033,1,3.59,2025-12-30,15,Tuesday,2025-12,new
182,1,2025-12-30 15:43:00,85.69,41223311388,7343500230,1,9.99,2025-12-30,15,Tuesday,2025-12,new
182,1,2025-12-30 15:43:00,85.69,41223311388,78113871011,1,3.99,2025-12-30,15,Tuesday,2025-12,new
182,1,2025-12-30 15:43:00,85.69,41223311388,4498,1,2.89,2025-12-30,15,Tuesday,2025-12,new
182,1,2025-12-30 15:43:00,85.69,41223311388,2100061223,4,2.5,2025-12-30,15,Tuesday,2025-12,new
182,1,2025-12-30 15:43:00,85.69,41223311388,7273000620,2,2.99,2025-12-30,15,Tuesday,2025-12,new
182,1,2025-12-30 15:43:00,85.69,41223311388,84037090155,2,2.0,2025-12-30,15,Tuesday,2025-12,new
182,1,2025-12-30 15:43:00,85.69,41223311388,84037090157,2,2.0,2025-12-30,15,Tuesday,2025-12,new
182,1,2025-12-30 15:43:00,85.69,41223311388,7342001614,1,3.08,2025-12-30,15,Tuesday,2025-12,new
182,1,2025-12-30 15:43:00,85.69,41223311388,20074200000,1,3.49,2025-12-30,15,Tuesday,2025-12,new
182,1,2025-12-30 15:43:00,85.69,41223311388,7206000117,1,3.59,2025-12-30,15,Tuesday,2025-12,new
182,1,2025-12-30 15:43:00,85.69,41223311388,7003858497,1,3.59,2025-12-30,15,Tuesday,2025-12,new
182,1,2025-12-30 15:43:00,85.69,41223311388,200,2,0.0,2025-12-30,15,Tuesday,2025-12,new
135,2,2025-12-30 13:20:00,87.27,41913768222,20070100000,1,1.99,2025-12-30,13,Tuesday,2025-12,new
135,2,2025-12-30 13:20:00,87.27,41913768222,20047900000,1,1.0,2025-12-30,13,Tuesday,2025-12,new
135,2,2025-12-30 13:20:00,87.27,41913768222,7590000530,1,2.99,2025-12-30,13,Tuesday,2025-12,new
135,2,2025-12-30 13:20:00,87.27,41913768222,2770067905,1,4.99,2025-12-30,13,Tuesday,2025-12,new
135,2,2025-12-30 13:20:00,87.27,41913768222,7232012442,1,3.79,2025-12-30,13,Tuesday,2025-12,new
135,2,2025-12-30 13:20:00,87.27,41913768222,4080,1,4.99,2025-12-30,13,Tuesday,2025-12,new
135,2,2025-12-30 13:20:00,87.27,41913768222,5100021446,2,2.0,2025-12-30,13,Tuesday,2025-12,new
135,2,2025-12-30 13:20:00,87.27,41913768222,7273000620,1,2.99,2025-12-30,13,Tuesday,2025-12,new
135,2,2025-12-30 13:20:00,87.27,41913768222,7003836523,2,1.29,2025-12-30,13,Tuesday,2025-12,new
135,2,2025-12-30 13:20:00,87.27,41913768222,4800121338,1,5.39,2025-12-30,13,Tuesday,2025-12,new
135,2,2025-12-30 13:20:00,87.27,41913768222,4693,1,1.79,2025-12-30,13,Tuesday,2025-12,new
135,2,2025-12-30 13:20:00,87.27,41913768222,5009112108,1,2.29,2025-12-30,13,Tuesday,2025-12,new
135,2,2025-12-30 13:20:00,87.27,41913768222,4065,2,0.69,2025-12-30,13,Tuesday,2025-12,new
135,2,2025-12-30 13:20:00,87.27,41913768222,5100001251,2,1.5,2025-12-30,13,Tuesday,2025-12,new
135,2,2025-12-30 13:20:00,87.27,41913768222,7224013381,1,7.99,2025-12-30,13,Tuesday,2025-12,new
135,2,2025-12-30 13:20:00,87.27,41913768222,7590000526,1,2.99,2025-12-30,13,Tuesday,2025-12,new
135,2,2025-12-30 13:20:00,87.27,41913768222,88546000007,1,2.59,2025-12-30,13,Tuesday,2025-12,new
135,2,2025-12-30 13:20:00,87.27,41913768222,2410013067,1,3.98,2025-12-30,13,Tuesday,2025-12,new
135,2,2025-12-30 13:20:00,87.27,41913768222,5100002421,1,1.28,2025-12-30,13,Tuesday,2025-12,new
135,2,2025-12-30 13:20:00,87.27,41913768222,19029800025,1,3.25,2025-12-30,13,Tuesday,2025-12,new
507,2,2025-12-30 17:53:00,286.61,41712488601,4900002469,1,6.99,2025-12-30,17,Tuesday,2025-12,new
507,2,2025-12-30 17:53:00,286.61,41712488601,20098300000,5,0.0,2025-12-30,17,Tuesday,2025-12,new
507,2,2025-12-30 17:53:00,286.61,41712488601,78616233800,1,2.79,2025-12-30,17,Tuesday,2025-12,new
507,2,2025-12-30 17:53:00,286.61,41712488601,7282001706,1,1.39,2025-12-30,17,Tuesday,2025-12,new
507,2,2025-12-30 17:53:00,286.61,41712488601,7282001702,1,1.39,2025-12-30,17,Tuesday,2025-12,new
507,2,2025-12-30 17:53:00,286.61,41712488601,79357382676,1,2.29,2025-12-30,17,Tuesday,2025-12,new
507,2,2025-12-30 17:53:00,286.61,41712488601,2100005193,1,3.98,2025-12-30,17,Tuesday,2025-12,new
507,2,2025-12-30 17:53:00,286.61,41712488601,20098800000,1,0.0,2025-12-30,17,Tuesday,2025-12,new
